,idx,response
77,145,"UPDATED VERSION:

Singapore continues to be the most-vaccinated country in the world with over 88% of its population having completed their vaccination regimen against COVID-19. The Singaporean government had invested over one billion Singapore dollars in securing vaccines from Pfizer BioNTech, Moderna, and CoronaVac. The country started its COVID-19 vaccination campaign on December 30, 2020, and has been ongoing since. The vaccination is free for all Singaporeans and long-term residents.

On March 14, Singapore's Ministry of Health announced that it would extend the COVID-19 vaccine booster doses to people between the ages of 12 and 17. Booster shots have already been rolled out to senior citizens above 60 years of age from September 14, 2021. From October 4, booster shots would be given to the eligible population above 50 years of age, followed by individuals above 30 years of age from October 9. Those who completed their second dose before five months are eligible for booster shots for all age groups from November 24. The use of booster shots is extended to individuals above 18 years of age starting from December 14.

Singapore's Expert Committee on COVID-19 Vaccination advised on the efficacy and safety of vaccines for use in Singapore. The committee recommended the prioritization of healthcare workers, people at high risk of infection, the elderly, and those vulnerable to severe diseases and complications from infections for vaccination. The committee recommended booster shots for people above 60 of age as evidence of declining efficacy of vaccination over time emerged, and updated recommendations for those with mild skin reactions after the first dose to continue their vaccination programme.

Singapore approved Pfizer-BioNTech's coronavirus vaccine in December 2020 and was the first country in Asia to approve Moderna's COVID-19 vaccine in February 2021. HSA granted interim authorization for Sinovac Biotech's CoronaVac vaccine, which was included in the National Vaccination Programme. Novavax also concluded a purchase agreement with Singapore's Health Ministry for its non-mRNA COVID-19 vaccine, with shipments expected to arrive in Singapore before the end of 2021.

Singapore is recognizing all COVID-19 vaccines listed under the Emergency Use Listing by the World Health Organization as fully vaccinated individuals, which shall be accorded vaccination-differentiated safe management measures and travel concessions. The Immigration and Checkpoints Authority (ICA) shall issue a tamper-proof vaccination sticker that is to be pasted onto travelers' travel documents and can serve as proof of vaccination. On September 24, the HSA granted interim authorization under the Pandemic Special Access Route for the CoronaVac vaccine under a three-dose regime, following which it was included in the National Vaccination Programme."
78,148,"UPDATED VERSION:

A separatist attack in Pakistan's Kech District in the Balochistan province killed ten soldiers from the Pakistan Army. The Baluch Liberation Front has claimed responsibility for the assault. The militants stormed a security post and killed the troops before seizing their weapons. An intense gunfight ensued that lasted several hours, leading to the deaths of some militants. Local sources confirmed the attack, and Pakistan law enforcement agencies later killed one attacker and arrested three others after a search operation. No other group has claimed responsibility for the attack."
79,150,"UPDATED VERSION:

Between January 31 and February 1, 2022, Ecuador was hit with intense rainfall that triggered a series of landslides, floods, and mudflows. The worst of these happened in Quito, where at least 23 people lost their lives, while 47 others were injured. The incident left nine people missing at the time of reporting. The victims were mostly local residents who lived in the affected areas. Emergency services and volunteers worked tirelessly to rescue survivors and recover bodies. The disaster prompted the government to declare a state of emergency, and aid agencies are stepping up efforts to provide assistance to those affected by the floods and landslides. The authorities are urging people to remain vigilant and take precautions as the threat of further instability and adverse weather conditions looms."
80,152,"UPDATED VERSION:

On 1 February 2022, an attempted coup took place in Guinea-Bissau, resulting in the deaths of multiple members of the security forces. President Umaro Sissoco Embalo stated that the attack was a ""failed attempt against democracy"" and confirmed that ""many"" security personnel were killed. Despite this, the president assured the public that the situation is ""under control"" and that ""all is well"".

International bodies such as the Economic Community of West African States (ECOWAS) and the African Union have both strongly denounced the attempted coup. ECOWAS released a statement condemning the attack and urging the military to uphold democratic principles while also ensuring the safety of President Embalo and his government. The African Union similarly condemned the coup attempt.

The exact details of the attempted coup remain unclear, and it is uncertain if the situation has fully resolved. However, President Embalo has indicated that his government remains in control and is taking measures to address the attack."
81,153,"UPDATED VERSION:

On 2 February 2022, a mass stabbing took place at Plaine Savo, a camp for internally displaced people in Djugu territory, Ituri Province, Democratic Republic of the Congo. The attack was carried out by CODECO militiamen and resulted in the deaths of over 60 civilians. Plaine Savo is home to approximately 4,000 people in the northeast region of the country. The tragedy marks the latest surge in violence in the troubled region, which has seen numerous conflicts between ethnic groups and armed factions. The United Nations has condemned the attack and urged authorities to bring the perpetrators to justice."
82,156,"UPDATED VERSION:

For centuries, Iceland has been known for its whaling industry, which began with spear-drift hunting in the 12th century. However, the country's whaling practices have remained a source of controversy, particularly with the International Whaling Commission's established moratorium in 1986. Iceland has been formally objecting to the ban, and even maintains a whaling fleet today. Even though one company hunts mainly for exportation to Japan, and the other has historically supplied domestic consumption, whaling has now come to a standstill in Iceland since the coronavirus outbreak in 2019. 

Now, new information has emerged as Iceland announces its decision to stop whaling altogether by 2024. The primary reason cited for this decision is the decreasing value of whale meat; the niche market has seen a decline in demand over the years, leading to financial losses for whaling companies. With trends indicating that people are turning to other sources of protein, the Icelandic government has deemed whaling unsustainable and unprofitable. Additionally, competition from subsidized Japanese whaling, as well as the increasing popularity of domestic whale watching tourism, has further hampered the industry. 

It marks a significant victory for animal welfare groups and environmental campaigners, as many have been advocating for an end to commercial whaling in Iceland for years. The country's whale watching sector, which operates in stark contrast to the whaling industry, is expected to benefit from this decision. As Iceland transitions to focus more on sustainable and ethical tourism practices, it's clear that whaling no longer has a place in the country's economy or ethos."
83,158,"The ongoing conflict between the government of Burkina Faso and Islamist rebels has continued to escalate, with recent reports of four civilians killed in a battle between French troops and Ansar ul Islam. The clash, which resulted in the deaths of ten militants, was supported by an attack helicopter. Both government forces and rebels have been accused of serious human rights abuses, causing a humanitarian crisis that has displaced thousands and resulted in the deaths of hundreds of civilians. The conflict has also led to the closure of numerous schools, leaving an estimated 300,000 children without access to education. Despite various efforts to quell the violence, including joint military operations between France, Burkina Faso, and Mali, the situation remains highly volatile, with frequent attacks and tensions between different ethnic groups aggravating the conflict."
84,163,"UPDATED VERSION:

Canada has announced the withdrawal of its military advisers stationed in Ukraine and their relocation to an undisclosed European destination. The move comes as Canada has also suspended all operations at its embassy in Kyiv, with diplomatic staff relocated to Lviv. This marks a shift in Canada's involvement in Ukraine, particularly as part of its Operation Unifier initiative, which had been aimed at providing military training and support to Ukraine since 2015. The Canadian government has not yet disclosed the reason behind the decision, nor has it provided details on the new European deployment location for its military advisers. The move has prompted concern and speculation about the implications for Canada-Ukraine relations, particularly in light of ongoing tensions between Ukraine and Russia."
85,165,"UPDATED VERSION: 

In a recent development, the European Court of Justice has dismissed the legal challenges brought by Hungary and Poland against the Rule of Law Conditionality Regulation. The court confirmed that the regulation is fully compliant with the treaties of the European Union, which means that the European Commission can now suspend funds from the EU budget to member states that violate the principles of the rule of law enshrined in article 2 of the Treaty on European Union. This decision is considered a significant victory for the European Union, which has been concerned about democratic backsliding in Hungary and Poland since the 2010s.

The regulation was proposed by the European Commission in May 2018 as a means of linking disbursements from the EU's budget to adherence to rule of law standards. After trilogue meetings between the Council, the European Parliament, and the Commission, a legislative draft of the regulation was published in November 2020. Despite opposition from Hungary and Poland, the regulation was eventually adopted by the Council on 14 December 2020 and by the European Parliament on 16 December 2020.

Under the regulation, the rule of law is understood to refer to the values enshrined in article 2 of the Treaty on European Union. These values include the principles of legality implying a transparent, accountable, democratic and pluralistic law-making process; legal certainty; prohibition of arbitrariness of the executive powers; effective judicial protection, including access to justice, by independent and impartial courts, also as regards fundamental rights; separation of powers; and non-discrimination and equality before the law. Measures can only be taken if violations of the rule of law affect or seriously risk affecting the sound financial management of the Union budget or the protection of the financial interests of the Union in a sufficiently direct way.

The European Parliament adopted a resolution in March 2021, in which it stressed that the application of the Rule of Law Conditionality Regulation cannot be subject to the adoption of guidelines and urged the Commission to avoid any further delay in its application. The Parliament also threatened to take legal action against the Commission if it would not provide regular updates on ongoing investigations into breaches of the rule of law which could affect the sound financial management of the Union budget. However, the Commission missed a deadline set by the European Parliament to provide necessary information, leading to the Parliament adopting another resolution in June warning the Commission of legal action if it did not fulfil its obligations.

With the court's decision, the Commission can now take measures against member states that violate the rule of law, which include the suspension of payments or commitments and a prohibition on entering into new legal commitments. This decision is a step towards addressing democratic backsliding in Hungary and Poland and upholding the rule of law in the European Union."
86,166,"UPDATED VERSION:

The Australian government has designated four additional terrorist organizations, including the entirety of Hamas, as part of its fight against terrorism worldwide. Along with Hamas, Atomwaffen Division, Tahrir al-Sham, and the Guardians of Religion Organization have all been designated as terrorist organizations. The list of designated terror organizations, maintained by the Attorney-General's Department, includes a total of 26 foreign organizations. The Security Legislation Amendment (Terrorism) Act 2002 enables the Australian government to deal with organizations involved in terrorism and includes a range of terrorist organization offenses in the Criminal Code Act 1995 (Cth). It is unconstitutional to provide material or financial assistance to a designated terrorist organization, and Australian anti-terrorism financing laws include provisions to prevent individuals or entities from financing terrorism. The responsibility of enforcing these laws rests with the Australian Federal Police, state police forces, and the Commonwealth Director of Public Prosecutions."
