,paragraph,target
3356,"Michigan Secretary of State Jocelyn Benson issued an order starting March 16 to limit all Michigan Secretary of State branch offices to appointment only instead of walk-ins. The only services provided by the offices will be for those applying for new licenses and IDs, for title transfers, and for testing for a license.  All branches will no longer be open on Saturdays, with most weekday hours expanding. For those renewing their licenses, the proof of car insurance requirement was waived. Also waived were late fees associated with the change. March 10, Attorney General Dana Nessel set up a hotline to report businesses price gouging goods such as toilet paper, meat, milk, bread, bottled water, face masks, hand sanitizers, and cleaning supplies. Sellers will be fined if the asking price is at least 20% higher than it was on March 9. [ADD] <Government response> -- A fourth death from COVID-19 is reported in Michigan, a man in his 50s with underlying health conditions in Oakland County. 
",1
3357,"On In other instances, tipsters reported seeing face masks that cost $10 each, cases of water for $35 and bottles of hand sanitizer for $60. On March 17, the Michigan Legislature approved $125 million to fight the pandemic. $50 million will go towards the Department of Health and Human Services and another $40 million towards other state agencies for ongoing coronavirus response needs. Another $35 million will be set in reserve if more funding becomes necessary in the future. On March 18, Governor Whitmer asked the Michigan Army National Guard to ""assist the Michigan Department of Health and Human Services with assembling and loading critical personal protective gear, such as gloves, gowns, and face shields."" March 13, Delta Air Lines, which has a major hub at Detroit Metropolitan Airport, said it will cancel all flights to Europe for the next 30 days, decreasing flight amounts by 40% and grounding 300 planes. Delta earlier said it would reduce international flights by 20–25% and domestic flights by 10–15%. Starting on March 15, several grocery chains that have stores in Michigan, including Kroger, Meijer, and Walmart, began reducing their business hours for cleaning and restocking in response to the pandemic. [ADD] <Economic impact> -- A fourth death from COVID-19 is reported in Michigan, a man in his 50s with underlying health conditions in Oakland County. 
",1
3358,"Local governments also took preventive measures against the pandemic. The local government of Samal has also barred all foreigners coming from countries affected by the coronavirus pandemic as well as all individuals suspected to have been infected wit the virus, and those who were previously quarantined from entering the island city. Mayor Kit Nieto of Cainta, where the fifth case resided, ordered the immediate provision of face masks and disinfectants in areas near the residence of the patient. The patient's family, as well as his neighbors, were placed under quarantine. Nieto suspended classes in Cainta from March 7 to 10. [ADD] On March 20, 2020, the local government of La Trinidad, Benguet begins disinfection in the area, including the Halsema Highway. March 13, 2020, Ilocos Norte Governor Matthew Manotoc issued Executive Order No. 59-20 which suspended classes in private and public institutions indefinitely and mandated the duties of school officials/administrators and parents/guardians, which included the adoption of and participation in alternative measures for course completion. On March 14, 2020, he signed Executive Order No. 60-20 which placed the province under community quarantine. The order activated Task Force Salun-at, which was previously institutionalized under Executive Order No. 51-20. Under the provisions of Executive Order No. 60-20, Task Force Salun-at was given authority over the province to deny entry to certain individuals based on criteria specified in the order, and enforce checking of individuals seeking entry and required clearance, endorsement, quarantine, and monitoring. The executive order also included provisions for the: <Response - Local government> -- Disinfection begins in La Trinidad, the capital of the Philippines province Benguet, in an effort to contain the coronavirus. 
",1
3359,"The worldwide 2019-20 coronavirus pandemic has disrupted preparation for the Games and led to speculation that they may be postponed or cancelled. [ADD] On 17 March 2020, the International Olympic Committee President Thomas Bach expressed its steadfast and full committment to the success of the Tokyo Games. The applicant cities of Baku (Azerbaijan) and Doha (Qatar) were not promoted to candidate status. A bid from Rome was withdrawn. <Bidding process> -- International Olympic Committee President Thomas Bach says that canceling the 2020 Summer Olympics due to the coronavirus pandemic ""is not on the agenda,"" but says it is too early to make a decision. 
",1
3360,"Sony and Panasonic are partnering with NHK to develop broadcasting standards for 8K resolution television, with a goal to release 8K television sets in time for the 2020 Olympics. [ADD] As of 17 March 2020, the International Olympic Committee has remained fully committed to the success of the Games without delay or cancellations. [ADD] Constant consultations are being conducted by the IOC with the World Health Organization, the athletes and the National Olympic Committees regarding the health and safety of all stakeholders. <The Games - Sports> -- International Olympic Committee President Thomas Bach says that canceling the 2020 Summer Olympics due to the coronavirus pandemic ""is not on the agenda,"" but says it is too early to make a decision. 
",1
3361,"The 2020 coronavirus pandemic in Michigan is part of the ongoing global viral pandemic of coronavirus disease 2019 (COVID-19), which first appeared in the U.S. state of Michigan on March 10. [RM] Currently, 27 of Michigan's 83 counties have been impacted, all located within the state's Lower Peninsula. [ADD] Cite error: A <ref> tag is missing the closing </ref> (see the help page). [RM] A majority of the cases are in Metro Detroit, specifically Wayne, Oakland and Macomb counties, which all have over 100 cases each. [RM] <Summary> -- Michigan says eight people have died from COVID-19. 
",1
3362,"[RM] The national coronavirus outbreak triggered a state of emergency response at the state level on March 10, followed by Governor Gretchen Whitmer announcing the closure of all K–12 school buildings until April 5. <Summary> -- Michigan says eight people have died from COVID-19. 
",1
3363,"On [ADD] Three more deaths were reported later that day, for a total of eight. On February 28, the State Emergency Operations Center was activated by Governor Gretchen Whitmer to assist with coordination. On March 3, the Governor created four COVID-19 Task Forces: State Operations, Health and Human Services, Education, and Economy/Workforce. As of March 11, all campuses of the University of Michigan, Western Michigan University, Wayne State University, Michigan Technological University, Northern Michigan University, Michigan State University, Grand Valley State University, and Central Michigan University had various restrictions on students and faculty in response to the virus. <Government response> -- Michigan says eight people have died from COVID-19. 
",1
3364,"As from Monday 23rd March 2020 at 8am, non-essential retail will be stopped. This includes outlets selling clothes, jewellery, toys, videogames, books, electronics and household goods, among others. Excluded from this prohibition are supermarkets, bakeries, groceries and pet shops, among others. Non-essential services will also be stopped. This includes hairdressers, beauticians and tattooists, among others. Excluded from this prohibition are postal services, medical services, transport services and banks. Also, as from Monday 23rd March 2020 at 8am, any type of organized public and mass gatherings will be prohibited. A fine of €3000 euro will be imposed for each time these obligations are breached. The announced decisions are suitable for the current stage of Covid-19 and aimed at safeguarding the health of the general public. [RM] <History - Health and precautions> -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3365,"No political activities will be held. [ADD] [RM] Other matches have been cancelled, <History - Measures for containment> -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3366,"From Monday, the television channel TVM2 will be transmitting mass and the rosary prayers in agreement with the Archbishop to limit the number of people congregating in church, [ADD] Infringements were to be met with a €1,000 fine per day. [ADD] March 11, Prime Minister Robert Abela announced ban on all sea and air travel (except for cargo) and a mandatory quarantine on travellers returning from the most infested countries of France, Germany, Switzerland and Spain from that day onwards, together with Italy, for which it applied for the previous 14 days. <History - Health and precautions> -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3367,"On 7 March, Malta reported its first 3 cases of coronavirus: an Italian family consisting of a 12-year-old girl and her parents, who arrived in Malta on 3 March from Rome after a holiday in Trentino. The girl was the first case, with the parents testing positive for the coronavirus later in the day. They had been in self-quarantine since arriving from Italy, and they are now held in isolation at Mater Dei Hospital. [ADD] <History - Measures for containment> -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3368,"As of March 13, mandatory quarantine was extended to travellers returning from any country. [ADD] This was also published on the Malta Tourism Authority's and Air Malta's websites. [ADD] <History - Measures for containment> -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3369,"On [ADD] March 22, Health Minister Chris Fearne announced three more measures: <History - Measures for containment> -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3370,"nan -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3371,"nan -- Malta's government announces that citizens who test positive for COVID-19 and disobey self-isolation rules will be fined 10,000 euros. 
",1
3372,"Alberto Fabra, former President of the Valencian Community; Juan Cotino, former president of the Corts Valencianes and Fernando Martín Álvarez, former president of Real Madrid were admitted to an intensive care unit after testing positive for coronavirus. [RM] [ADD] <Timeline - March> -- The Spanish Army has found elderly people abandoned and dead inside retirement homes, according to Defence Minister Margarita Robles. A criminal investigation has been launched. 
",1
3373,"Italian actress and former Miss Italia Lucia Bosè died aged 89 from pneumonia complicated by COVID-19. A criminal investigation was launched. [ADD] <Timeline - March> -- The Spanish Army has found elderly people abandoned and dead inside retirement homes, according to Defence Minister Margarita Robles. A criminal investigation has been launched. 
",1
3374,"On [ADD] Toronto, provincial capital and Canada's most populous city, also declared a state of emergency. The same day, New Frontiers School Board stated that it had asked 18 students and two staff members of Howard S. Billings Regional High School — who had recently returned from a trip to Italy — to stay home from school until further notice. New Frontiers stated that this decision was a precautionary measure based on Legault's recommendation. A teacher from Kénogami Secondary School, and a teacher and a student from Arvida Multipurpose School who had also returned from Italy, were also asked to quarantine. The same day, Collège International Marie de France also suspended classes, pending the testing of a student who was suspected to have coronavirus. <Government response - Quebec> -- Mayor of Toronto John Tory declares a state of emergency for the city of Toronto. 
",1
3375,"On [ADD] On the same day, Mayor John Tory places Toronto in a state of emergency. <Geographical distribution> -- Mayor of Toronto John Tory declares a state of emergency for the city of Toronto. 
",1
3376,"On 23 March, Next was the latest retailer to announce that it was temporarily closing its 700 stores due to the pandemic. It predicted a £1bn loss in revenue due to the virus. [ADD] On the same day, Downing Street confirmed Foreign Secretary Dominic Raab is the ""designated survivor"" to replace Prime Minister Boris Johnson if he became ""incapacitated"" due to COVID-19. [ADD] The clarification comes after the issue was raised by MP Peter Bone. [ADD] (The Independent) <Timeline - Restrictions on freedom of movement> -- Downing Street says Foreign Secretary Dominic Raab is the ""designated survivor"" to replace Prime Minister Boris Johnson if he became ""incapacitated"" due to COVID-19. The clarification comes after the issue was raised by MP Peter Bone. 
",1
3377,"In addition to the 2.5 million masks already bought and distributed the Matt Hancock said that another 1 million masks had been bought. [ADD] <Response by sector - National Health Service> -- The British government announces that ExCeL London will be turned into a 4000-bed hospital to open next week, staffed primarily by military medics. 
",1
3378,"150 military personnel began receiving training to drive oxygen tankers for the NHS. The Telegraph reported Chief of the Defence Staff Nick Carter had ordered the military to prepare for a ""six month"" operation. The armed forces had previously been used to assist the government in bringing British citizens home from affected areas, such as China and Japan. On 22 March, the Royal Air Force reportedly assisted repatriation flights of British and EU citizens from Cuba. The Guardian reported that training exercises, including those overseas in Canada and Kenya, had been cancelled to free up personnel for the COVID Support Force. Several air shows, including the Royal International Air Tattoo at RAF Fairford, were also cancelled. <Response by sector - National Health Service> -- The British government announces that ExCeL London will be turned into a 4000-bed hospital to open next week, staffed primarily by military medics. 
",1
3379,"On March 23, the Saudi Ministry of Health announced 51 new cases, bringing the total in Saudi Arabia to 562. [ADD] The Afghan had died on 23 March. <Reactions - Holy Sites> -- Saudi Arabia reports the country's first death from COVID-19, as the total number of cases rises to 767. The patient was an Afghan expatriate. 
",1
3380,"With the increasing reported cases of infections, fear upgraded along with regional discrimination in China and racial discrimination beyond China despite calls for stopping the discrimination by many governments. Some rumors circulated across Chinese social media, along with endorsements and counter-rumor efforts by media and governments. The government has worked to censor and counter reporting and criticism about the crisis, and to portray the official response to the outbreak in a positive light. [RM] <Summary> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3381,"New infectious diseases impose a serious threat to the health of the general public. [ADD] <Summary> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3382,"On [ADD] 24 March 2020, Chinese Premier Li Keqiang reported that spread of domestically transmitted epidemic has been basically blocked and the outbreak has been controlled in China. Although human coronaviruses (CoVs) had been known as major pathogens to cause the common cold, a new species of coronavirus, namely SARS-CoV caused an epidemic involving 29 countries during 2002–03 which infected 8098 and killed 774 of them. The evidence shows that the virus might have originated from an animal coronavirus, but somehow entered the human population. Its outbreak also implies that animal coronaviruses could be a potential danger to humans. <Detailed map of outbreak> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3383,"[RM] For the 2020 Olympic women's football qualifier, the third round of the Group B matches for the Asian division was planned to be held in Wuhan and later Nanjing, but the match was finally held in Sydney, Australia as China gave up holding the game. The Chinese Football Association announced that the 2020 season is postponed from January 30. [ADD] The different provinces made their own policies about holiday extension. <Context> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3384,"China's 14th National Winter Games, originally scheduled for 16–26 February are also postponed. [ADD] <Early response by Wuhan - Discovery> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3385,"China's Chunyun is the largest human migration in the world. [ADD] <Impact beyond Hubei - Public Health Emergency declarations> Before the coronavirus outbreak, the government estimated 3 billion trips to be made during the period. <Impact beyond Hubei - Public Health Emergency declarations> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3386,"On [ADD] <Impact beyond Hubei - Education> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3387,"Foreign Ministry spokesman Geng Shuang said on 21 January that the Chinese authorities would share information of the epidemic ""with the WHO, relevant nations and China's Hong Kong, Macao and Taiwan regions in a timely manner including the genome sequence of the new coronavirus."" [ADD] <Impact beyond Hubei - Economic impact> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3388,"After initially refusing to allow Taiwanese citizens to evacuate due to the One-China policy, the Chinese government eventually allowed Taiwan to evacuate its nationals from Wuhan with the assistance of the local Taiwan Affairs Office. [ADD] <Impact beyond Hubei - Face mask shortage> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3389,"On 13 March, China sent medical supplies, including masks and respirators to Italy, together with a team of Chinese medical staff to help Italy fight the 2020 coronavirus pandemic in Italy. [ADD] <Response by the Central Government - Safeguarding 2020 Chunyun> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3390,"Statements issued by Xi Jinping on 3 February declared the need for an emphasis by state media on ""telling the moving stories of how [people] on the front line are preventing and fighting the virus"" as a priority of coverage, while top official Zhang Xiaoguo said that his department would ""treat propaganda regarding the control and prevention measures of the virus as its top priority"". For instance, state media organisations People's Daily and Global Times, along with deputy director of information Zhao Lijian from the Ministry of Foreign Affairs, have been observed to be publishing effusive praise on Beijing's response to the epidemic, such as extensive coverage of the accelerated construction of the new hospitals in Wuhan (which Zhao claimed was completed in 16 hours), the lock down of Wuhan with its population of 11 million, and the ""unprecedented"" quarantine of Hubei province. Though such efforts had a questional effect on the epidemic, as the new hospitals were operating at under half-capacity due to shortages of beds and medical resources while the lock down of Wuhan came too late to be effective as millions had left, the Financial Times and others noted that such widely publicised actions were a ""PR coup"" showing that the ""overbearing, centralized government"" of China was particularly suited to dealing with the outbreak, creating the impression as if Beijing had directly intervened at Xi Jinping's request. Observers have warned that while ""admiration of the front-line medical workers is widespread and sincere,"" the state media should also be highlighting the reality that many of those workers ""lack protective gear"" and that over 3000 have been infected since the outbreak so that media attention may bring them public support to obtain some much needed equipment. The New York Times has noted that such government propaganda attempts to control the narrative has been viewed with distrust among the younger individuals, who unlike older people depend less on state media and instead have sought ""firsthand info and in-depth media studies concerning the epidemic on the web"", suggesting that the central government was out of touch with the younger population. The Cyberspace Administration (CAC) declared its intent to foster a ""good online atmosphere,"" with CAC notices sent to video platforms encouraging them to ""not to push any negative story, and not to conduct non-official livestreaming on the virus."" Censorship has been observed being applied on news articles and social media posts deemed to hold negative tones about the coronavirus and the governmental response, including posts mocking Xi Jinping for not visiting areas of the epidemic, an article that predicted negative effects of the epidemic on the economy, and calls to remove local government officials. Chinese citizens have reportedly used innovative methods to avoid censorship to express anger about how government officials have handled the initial outbreak response, such as using the word \'Trump\' to refer to Xi Jinping, or \'Chernobyl\' to refer to the outbreak as a whole. Younger individuals have also been creating digital archives of media concerning the epidemic – which is prone to deletion by censors – and posting them on the exterior web. [RM] <Response by the Central Government - Epidemic control efforts> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3391,"On [ADD] <Response by the Central Government - Epidemic control efforts> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3392,"After the death of Li Wenliang, who was widely hailed as a whistleblower in China on 7 February, some of the trending hashtags on Weibo such as ""Wuhan government owes Dr. Li Wenliang an apology"" and ""We want freedom of speech"" were blocked. [ADD] <Response by the Central Government - Financial supports and tax reduction> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3393,"The World Health Organization called the Wuhan lockdown ""unprecedented"" and said that it showed ""how committed that the authorities are to contain a viral breakout"". However, WHO clarified that the move is not a recommendation that WHO made and the authorities have to wait and see how effective that it is. The WHO separately stated that the possibility of locking an entire city down like this is ""new to science"". [ADD] <Response by the Central Government - Administrative supervision> <Response by the Central Government - Administrative supervision> Drawing a cordon sanitaire around a city of 11 million people raises inevitable ethical concerns. It also drew comparisons to the lockdown of the poor West Point neighborhood in Liberia during the 2014 ebola outbreak which was lifted after ten days. <Response by the Central Government - Administrative supervision> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3394,"Hubei Government's press meeting on 26 January was described as a ""scene of a massive car crash"" by BBC which led to widespread dissatisfaction. Despite the compulsory face mask law, Governor Wang Xiaodong did not wear a mask while the other two official hosts including Wuhan Mayor Zhou Xianwang and Provincial Party Secretary Bie Bixiong wore masks incorrectly. The Governor said Xiantao, a Hubei city was capable to produce 10.8 billion masks annually after he made two corrections for the number hinted by someone else's notes. [ADD] and ""If Wuhan with its 11 million population can be under quarantine so can Tehran with its 8 million"" <International and regional relations - Information sharing> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3395,"On 26 January, Chinese military news site Xilu published an article detailing how the virus was artificially combined by the US to ""precisely target Chinese people"". The article was removed after early February. [RM] <International and regional relations - Immigration control> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3396,"Some articles on popular sites in the Chinese have also cast suspicion on US military athletes participating in the Wuhan 2019 Military World Games, which lasted until the end of October 2019, and have suggested that they deployed the virus. [ADD] <International and regional relations - Immigration control> They claim the inattentive attitude and disproportionately below-average results of American athletes in the games indicate they might have been there for other purposes and they might actually be bio-warfare operatives. On 13 March, the US government summoned Chinese Ambassador Cui Tiankai to Washington DC over the coronavirus conspiracy theory. <Discrimination - Hubei residents> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3397,"Although criticisms have been levelled at the aggressive response of China to control the outbreak, China's actions have also been praised by some foreign leaders such as US President Donald Trump, and Russian president Vladimir Putin. Trump later reversed himself, saying ""I wish they could have told us earlier about what was going on inside,"" adding that China ""was very secretive, and that's unfortunate"". The director of WHO Tedros Adhanom Ghebreyesus congratulated Chinese government ""for the extraordinary measures it has taken to contain the outbreak"", and a later WHO report described China's response as ""perhaps the most ambitious, agile and aggressive disease containment effort in history"". According to a media report on 16 March, the economy in China was very hard hit in the first two months of 2020 due to the measures taken by the government to curtail virus spread, and retail sales plunged 20.5%. Per media reports, on 23 March mainland China has gone five days with only one case transmitted domestically, in this instance via a traveller returning to Guangzhou from Istanbul. [ADD] <Domestic responses - China> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3398,"On [ADD] 24 March 2020, Chinese Premier Li Keqiang reported that spread of domestically transmitted epidemic has been basically blocked and the outbreak has been controlled in China. <Domestic responses - South Korea> -- Premier Li Keqiang says that the spread of the epidemic has been basically blocked and the outbreak controlled within China. 
",1
3399,"22 March 2020: 95 new cases were confirmed, bringing the total up to 632. Nationwide wide night time curfew was imposed. [ADD] <Timeline> -- Despite a week-long lockdown, Easter Island (Rapa Nui) reports its first case of coronavirus. 
",1
3400,"24 March 2020: [ADD] The first case in Easter Island (Rapa Nui) is reported, despite the lockdown established on 19 March. <Statistics> -- Despite a week-long lockdown, Easter Island (Rapa Nui) reports its first case of coronavirus. 
",1
3401,"Alberto Fabra, former President of the Valencian Community; Juan Cotino, former president of the Corts Valencianes and Fernando Martín Álvarez, former president of Real Madrid were admitted to an intensive care unit after testing positive for coronavirus. [RM] [ADD] <Timeline - March> -- The Palacio de Hielo ice rink in Madrid begins to be used as a morgue as the city's funeral homes are not able to hold all COVID-19 victims. 
",1
3402,"Italian actress and former Miss Italia Lucia Bosè died aged 89 from pneumonia complicated by COVID-19. A criminal investigation was launched. [ADD] <Timeline - March> -- The Palacio de Hielo ice rink in Madrid begins to be used as a morgue as the city's funeral homes are not able to hold all COVID-19 victims. 
",1
3403,"As of 17 March, there have been no cases. [ADD] March 25, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined. <Prevention in other countries and territories - Solomon Islands> -- Samoan Prime Minister Tuilaepa Aiono Sailele Malielegaoi announces that people will be fined for breaking the new restrictions of movement due COVID-19. 
",1
3404,"According to official data released on 24 March, there had been 87 new coronavirus deaths in the previous 24 hours, bringing the total number of deaths to 422. [ADD] <Timeline - Late March 2020 – [ADD] National lockdown begins> -- Charles, Prince of Wales tests positive for COVID-19 while Camilla, Duchess of Cornwall tests negative; both now self-isolate due to the health classifications. 
",1
3405,"On [ADD] 25 March, Charles, Prince of Wales was announced to have tested positive for COVID-19, showing mild symptoms, but otherwise ""[remaining] in good health"". [ADD] Camilla, Duchess of Cornwall tested negative, and both are self-isolating at home. Over the following few weeks, PHE made the test available to 12 other laboratories in the UK, making it possible to test 1000 people a day. <Timeline - Late March 2020 – National lockdown begins> -- Charles, Prince of Wales tests positive for COVID-19 while Camilla, Duchess of Cornwall tests negative; both now self-isolate due to the health classifications. 
",1
3406,"On 24 March, TRA unblocks Skype for Business, Google Hangouts amid the coronavirus outbreak. the TRA explained that residents will now be able to use Microsoft Teams, Zoom and Blackboard, which are available on all networks in the country. Microsoft Skype for Business and Google Hangouts are compatible with fixed internet networks. 4 new recovery cases and 50 new cases were confirmed. [ADD] <Timeline - March> -- The United Arab Emirates is expected to impose night curfew to tackle COVID-19 as the country begins a nationwide disinfection campaign. 
",1
3407,"On 23 [ADD] <Reactions> -- Ethiopian President Sahle-Work Zewde pardons more than 4,000 prisoners in an attempt to prevent coronavirus spread. 
",1
3408,"On March 25, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined. [ADD] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. [ADD] Only cargo ships carrying goods and petrol will be allowed to enter Samoa. <Prevention in other countries and territories - Tonga> -- Samoa begins a national lockdown announced by the Prime Minister. Those who do not comply with the lockdown's requirements will be fined. 
",1
3409,"On 14 August 2019, it was reported that Tarrant had been able to send seven letters from prison, two to his mother and five to unnamed recipients. One of these letters was subsequently posted on the Internet message boards 4chan and 8chan by a recipient. Minister of Corrections Kelvin Davis and the Department of Corrections were criticised for allowing the distribution of these letters. On 19 August, Prime Minister Ardern announced that the Government would explore amending the Corrections Act 2004 to further restrict what mail can be received and sent by prisoners. [ADD] <Legal proceedings> -- Brenton Tarrant pleads guilty to murdering 51 people and attempting to murder 40 as well as a terrorism charge in relation to two mass shootings in Christchurch, New Zealand, on 15 March 2019. 
",1
3410,"On [ADD] March 26, 2020, Tarrant plead guilty to 51 murders, 40 attempted murders, and a charge of terrorism. It was initially understood that the arrest had taken 36 minutes, but it was later clarified that it had taken 21 minutes. In response to criticism that police were too slow to react, District Commander John Price said: ""That is an incredibly fast response time. You had a mobile offender across a large metropolitan city."" <Aftermath - Emergency services response> -- Brenton Tarrant pleads guilty to murdering 51 people and attempting to murder 40 as well as a terrorism charge in relation to two mass shootings in Christchurch, New Zealand, on 15 March 2019. 
",1
3411,"The government released specific guidance to prisons in the event of coronavirus symptoms or cases, specifically the rule that ""any prisoner or detainee with a new, continuous cough or a high temperature should be placed in protective isolation for 7 days"". [ADD] In total, there are around 83,000 prisoners in England and Wales. Four officers who had contact with him were placed in isolation as a precaution. On 18 March, the first coronavirus case was reported within the UK prison population. The prisoner, who had been serving time in HMP Manchester (commonly referred to as Strangeways), was moved to a hospital. While no other prisoners or staff tested positive for the virus, thirteen prisoners and four members of staff were put into isolation as a precaution. Prison visits remained open, but the situation is being monitored. On 19 March, it was revealed that around 75 officers at HMP Berwyn in Wales were off work due to sickness or self-isolation, and 22 prisoners showing symptoms of coronavirus were being isolated by the prison. However, the prison had enough staff members to remain fully operational. Another prison officer tested positive on 20 March at HMP Whitemoor near March, Cambridgeshire. <Response by sector - Law and order> -- An 84-year-old inmate at HMP Littlehey in Cambridgeshire has become the first UK prisoner to die from COVID-19, according to the Ministry of Justice. 
",1
3412,"On 25 March, it was reported that three immigration centres had reported cases of people with coronavirus. [ADD] <Response by sector - Prisons> -- An 84-year-old inmate at HMP Littlehey in Cambridgeshire has become the first UK prisoner to die from COVID-19, according to the Ministry of Justice. 
",1
3413,"On 26 March, it was reported that an 84-year-old sex offender at HMP Littlehey in Cambridgeshire had died from COVID-19 on 22 March, becoming the first inmate in the UK to die from the virus. [ADD] As of 1pm the previous day, there were 19 confirmed cases in the prison population across 10 prisons. The Rugby Football Union suspended all forms of rugby in England from 17 March to 14 April, which was then extended to the end of the season with the exception of the Premiership on 20 March. The Welsh Rugby Union also suspended all forms of rugby in Wales from 14 to 30 March, which also extended to the end of the season of 20 March. <Response by sector - Prisons> -- An 84-year-old inmate at HMP Littlehey in Cambridgeshire has become the first UK prisoner to die from COVID-19, according to the Ministry of Justice. 
",1
3414,"On 24 March 2020, NHS England announced plans to open a 2-ward, 4,000-bed temporary hospital in the Excel London, to be named NHS Nightingale Hospital. [ADD] <Response by sector - National Health Service> -- Secretary of State for Health and Social Care Matt Hancock tests positive for COVID-19. 
",1
3415,"On [ADD] 27 March it was announced that two further emergency COVID-19 hospitals were to be constructed by NHS England, at the National Exhibition Centre, Birmingham and at Manchester Central Convention Complex. 150 military personnel began receiving training to drive oxygen tankers for the NHS. The Telegraph reported Chief of the Defence Staff Nick Carter had ordered the military to prepare for a ""six month"" operation. The armed forces had previously been used to assist the government in bringing British citizens home from affected areas, such as China and Japan. On 22 March, the Royal Air Force reportedly assisted repatriation flights of British and EU citizens from Cuba. The Guardian reported that training exercises, including those overseas in Canada and Kenya, had been cancelled to free up personnel for the COVID Support Force. Several air shows, including the Royal International Air Tattoo at RAF Fairford, were also cancelled. <Response by sector - National Health Service> -- Secretary of State for Health and Social Care Matt Hancock tests positive for COVID-19. 
",1
3416,"The UK response to the virus first emerged as one of the most relaxed of the affected countries, and until 18 March 2020, the British government did not impose any form of social distancing or mass quarantine measures on its citizens. As a result, the government received criticism for the perceived lack of pace and intensity in its response to concerns faced by the public. [RM] <Domestic responses - France> -- Prime Minister Boris Johnson tests positive for COVID-19. He will self-isolate at 10 Downing Street. 
",1
3417,"On [ADD] <Domestic responses - United Kingdom> -- Prime Minister Boris Johnson tests positive for COVID-19. He will self-isolate at 10 Downing Street. 
",1
3418,"On Unlike previous measures, these restrictions were enforceable by police through the issuing of fines and the dispersal of gatherings. <Domestic responses - Rest of Europe> [ADD] <Domestic responses - Germany> -- Prime Minister Boris Johnson tests positive for COVID-19. He will self-isolate at 10 Downing Street. 
",1
3419,"On [ADD] March 27, Prime Minister Boris Johnson as well as Health Secretary Matt Hancock tested positive for COVID-19. [ADD] They are in isolation but Johnson said he will continue to lead the government's response via video-conference. A Chinese tourist was admitted to a hospital in Paris on 28 January and died on 14 February, marking the first death from COVID-19 in Europe and France. A national lockdown was put in place on 17 March. As of 26 March 2020[update], there have been 29,155 confirmed cases, 1,696 deaths and at least 3,900 recoveries in France. <Domestic responses - United States> -- Prime Minister Boris Johnson tests positive for COVID-19. He will self-isolate at 10 Downing Street. 
",1
