,paragraph,target
1698,"Emirati women must receive permission from male guardian to marry and remarry. [RM] <Sharia law - Emirati women and Islamic women> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1699,"The Sharia-based personal status law regulates matters such as marriage, divorce and child custody. The Sharia-based personal status law is applied to Muslims and sometimes non-Muslims. Non-Muslim expatriates are liable to Sharia rulings on marriage, divorce and child custody. [RM] Sharia courts may also hear appeals of certain criminal cases including rape, robbery, driving under the influence of alcohol and related crimes. <Sharia law - Family law> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1700,"Article 1 of the Federal Penal Code states that ""provisions of the Islamic Law shall apply to the crimes of doctrinal punishment, punitive punishment and blood money."" [ADD] <Sharia law - Family law> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1701,"In January 2019, the UAE police detained 26-year-old Ali Issa Ahmad for reportedly wearing a t-shirt with Qatar's flag on it after the Qatar vs Iraq AFC Asian Cup match in Abu Dhabi. Ahmad complains that the FIFA ""failed to protect"" his human rights. Pictures of scars on Ahmad's body from the torture sustained during detention have released by BBC. The victim has complained about racial discrimination and of being stabbed and deprived of food and water while inside the prison. Complaints have been registered against FIFA as well as directed to UAE authorities through the Foreign and Commonwealth Office (FCO) and the UN Human Rights Council. According to UAE authorities, the police took Ahmed to a hospital to be examined for signs of abuse, which he complained of to the police — as is customary in cases of assault in the UAE. A medical report revealed that his injuries were inconsistent with the account of events he gave to police, and that his wounds were self-inflicted. UAE embassy in Britain denied the news allegations that he was arrested for wearing a Qatari shirt, stating ""He was categorically not arrested for wearing a Qatar football shirt"". Ahmed was charged for wasting police time and filing a false report, which is an illegal act. During the AFC Asian cup, fans were seen wearing the Qatari football shirt and waving Qatari flags without any instances of arrest. Reportedly, Ali Ozturk has been detained on frivolous grounds and is tortured inside UAE's prison. He was arrested in Dubai, where he alongside his wife, Emine Ozturk, were participating in Dubai's food festival. ""He lost 25kg after the torture they subjected him to, from denailing to strappado. They would do these things when he refused to take part in a video accusing Erdogan of some crimes,"" his wife quoted. [ADD] <Forced disappearances and torture - Prisons> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1702,"In the UAE, it is not permitted to be in any way critical of the government, government officials, police and the royal families. [ADD] <Freedom of speech> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1703,"In April 2020, the authorities in the United Arab Emirates introduced criminal penalties for the spread of misinformation and rumours related to the COVID-19 pandemic in the United Arab Emirates. On May 11, 2020, a US-based gulf rights group, Americans for Democracy and Human Rights in Bahrain in its report said that “impunity in the United Arab Emirates is endemic.” Their study documented tactics used by Emirati authorities to stifle dissidents, besides revealing use of torture against those recognised as imminent threat to national security. “This ‘threat’ most commonly includes human rights defenders, political opposition, religious figures, and journalists,” a statement from the report read. [ADD] <Freedom of speech - Internet> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1704,"Furthermore, there is growing concern at the UAE's lack of action against domestic violence. Human Rights Watch has documented three cases where it was alleged that police discouraged UK nationals from reporting cases of domestic violence. [RM] <Women's rights - Sexual assault and harassment> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1705,"Women subjected to sexual assault crimes face several obstacles in seeking justice. [ADD] <Women's rights - Domestic violence> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1706,"As to custody of children, women are considered physical guardians, they have the right to custody up to the age of 13 for girls and 10 for boys. They will often face zina charges if they report a crime committed against them. Alicia Gali was imprisoned for 8 months for sex outside of marriage after reporting an assault by her co-workers. [ADD] <Women's rights - Sexual assault and harassment> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1707,"Many women are in paid employment in the UAE, however articles 27, 29 and 34 of the Labour Law restrict women from working at night, working a hazardous, arduous, physically or morally detrimental job or any other work that is not specifically approved by the Ministry of Labour, and working without the consent of her husband. [RM] <Women's rights - Employment> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1708,"Despite this, women's employment in the labour market has risen significantly and in the public sector women make up 66% of employees, with 30% of them in high level positions of responsibility. [ADD] <Women's rights - Employment> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1709,"In October 2020, Dubai witnessed a spike in number of homeless migrant workers. Blue collar workers from Asia and Africa claimed that they were trapped in the city after losing jobs, as the economy tightened due to COVID-19. Reports stated that many migrants gathered in the parks, as they were left abandoned with no money. It was also suggested that migrant workers from poorer countries were paid low wages, worked for long hours and often lived in cramped dormitories that were seen as coronavirus hotbeds in the UAE. [ADD] <Migrant and labour rights - 2006 workers' riots and 2007 strike by foreign workers> -- The United Arab Emirates overhauls its legal system to loosen restrictions on alcohol consumption, permit cohabitation, and criminalize honor killings, among other changes. 
",1
1710,"The 2020 United States presidential election was the 59th quadrennial presidential election, held on Tuesday, November 3, 2020. Voters selected presidential electors who in turn will vote on December 14, 2020, to either elect a new president and vice president or reelect the incumbents Donald Trump and Mike Pence, respectively. The series of presidential primary elections and caucuses were held from February to August 2020. This nominating process is an indirect election, where voters cast ballots selecting a slate of delegates to a political party's nominating convention, who then elect their parties\' nominees for president and vice president. The major two-party candidates were Republican incumbent president Donald Trump and Democratic former vice president Joe Biden. The 2020 Senate elections and the 2020 House elections, along with various other local elections, were held concurrently with the presidential election. [RM] The Associated Press, NBC News, Decision Desk HQ, Vox, and Business Insider have projected that Biden will become president-elect. Counting continues to determine the final results. [ADD] However, most outlets, such as Decision Desk HQ, Vox, Associated Press, CNN, NBC News, and Business Insider have projected that Biden will become president-elect. <Summary> -- All major U.S. networks project that Joe Biden has been elected President of the United States after winning Pennsylvania. Kamala Harris will become the first female Vice President of the United States. This marks the first time since 1992 that an incumbent president's challenger has won the election over the incumbent president, when Bill Clinton defeated George H. W. Bush.  
",1
1711,"28 October: The Mozambican government reports that the army has captured several insurgent hideouts in the woods and are advancing on a major insurgent base, nicknamed ""Syria"", in Cabo Delgado. [ADD] <Timeline - 2020> -- Islamist militants are reported to have beheaded over 50 people in a massacre at a village in Cabo Delgado Province. 
",1
1712,"<Limits on media freedom> -- Islamist militants are reported to have beheaded over 50 people in a massacre at a village in Cabo Delgado Province. 
",1
1713,"On November 7, the new ""Response Framework"" system went in place, with the exception of Toronto. The following day, on November 8, a new record high was set once again with 1328 new cases. [ADD] <Timeline - November> -- Ontario reports 1,426 new infections, a new single-day record. 
",1
1714,"On November 10, Premier Ford announced Toronto would move to the ""Control"" (red) tier beginning November 14. [ADD] The municipality proceeded to enact even more stringent restrictions than the provincial tier for a minimum of 28 days. On March 17, Premier Ford declared a provincial state of emergency, prohibiting public gatherings larger than 50 people, and ordering the closure of all schools, child care services, libraries, indoor recreation facilities, dine-in bars and restaurants, and all cinemas, theatres, and concert venues. Ford stated the ""vast majority"" of businesses were not affected by the order, promising that ""essential services and essential needs will be available to every individual and families. <Timeline - November> -- Ontario reports 1,426 new infections, a new single-day record. 
",1
1715,"On 9 November, Wales ended its firebreak lockdown and returned to national measures. Two household bubbles could be formed now, 15 people could meet indoors while up to 30 people could now meet outdoors. Schools also reopened as well as non-essential businesses. While travel restirictions within Wales were lifted, people couldn\'t travel to and from England unless there was an essential reason and the Welsh government still advised working from home. [RM] <Timeline - October 2020: Circuit breakers> -- The United Kingdom reports 50,385 total COVID-19 deaths since the start of the pandemic, becoming the first country in Europe to surpass 50,000 deaths. 
",1
1716,"Healthcare in the UK is a devolved matter, with England, Northern Ireland, Scotland and Wales each having their own systems of publicly funded healthcare, funded by and accountable to separate governments and parliaments. [ADD] [ADD] It came as the governments of the various countries announced an evacuation-style plan to get university students home for Christmas and to continue studying from home. [ADD] By this time, the total number of cases reported was 1,256,725 and the death toll was 50,365. [RM] [ADD] <Timeline - October 2020: Circuit breakers> -- The United Kingdom reports 50,385 total COVID-19 deaths since the start of the pandemic, becoming the first country in Europe to surpass 50,000 deaths. 
",1
1717,"On November 13, Saskatchewan announced a number of new health measures, including an extension and expansion of the mask mandate to include all communities with a population above 5,000. [ADD] The next day, Saskatchewan announced its largest number of new cases to-date, at 308; the SHA stated that the larger increase was the result of snowstorms earlier that week which affected the number of tests performed, and delayed the delivery of test samples. Saskatchewan's next general election is scheduled for October 26, 2020. <Provincial government response> -- Saskatchewan reports a new single-day record of 308 cases, bringing the total number of cases in the province to 1,691. 
",1
1718,"The President of Romania Klaus Iohannis was the first head of state to congratulate Sandu on her victory, doing this through a phone call and Twitter. It was announced that Iohannis would visit Chișinău once Sandu assumed the presidential office and Moldova's integration path into the EU was discussed. Later, Romanian Prime Minister Ludovic Orban and the President of Ukraine Volodymyr Zelensky also congratulated Sandu. President of Russia Vladimir Putin sent a telegram congratulating Sandu and looking forward to ""constructive development of relations"". [ADD] <Opinion polls - First round> -- Pro-European Union candidate Maia Sandu defeats pro-Russian incumbent Igor Dodon to be elected the first female President of Moldova. 
",1
1719,"From November 3-14, Ontario recorded consecutive record-breaking numbers of daily new infections province-wide. [ADD] <Timeline - November> -- Ontario Premier Doug Ford announces that Toronto and the Peel Region will be placed in a ""lockdown"" tier, meaning that most non-essential businesses will be closed and non-essential retail stores and food establishments will be limited to takeout and curbside pick-up or delivery. These new measures will begin on November 23. 
",1
1720,"On [ADD] November 20, Premier Ford announced that Peel Region and Toronto will be placed under Lockdown effective November 23. On March 17, Premier Ford declared a provincial state of emergency, prohibiting public gatherings larger than 50 people, and ordering the closure of all schools, child care services, libraries, indoor recreation facilities, dine-in bars and restaurants, and all cinemas, theatres, and concert venues. Ford stated the ""vast majority"" of businesses were not affected by the order, promising that ""essential services and essential needs will be available to every individual and families. <Timeline - November> -- Ontario Premier Doug Ford announces that Toronto and the Peel Region will be placed in a ""lockdown"" tier, meaning that most non-essential businesses will be closed and non-essential retail stores and food establishments will be limited to takeout and curbside pick-up or delivery. These new measures will begin on November 23. 
",1
1721,"Saudi Arabia's first participation in the G20 meetings was in 2008 Washington summit. By then and as the world suffered from a global crisis, Saudi Arabia was the tenth largest sovereign wealth fund in the world and the second largest oil reserves. Initially, the Saudi entrance to the G20 was due to its economic importance as an effective pricing force in the energy market. [ADD] This G20 summit is also expected to be the last for Donald Trump as he is expected to hand power to Joe Biden on January 20, 2021. The resolution passed by Member of the European Parliament (MEPs) published highlighted the Kingdom’s brutal treatment of the Ethiopian migrants, who were abandoned by the Houthis in Yemen and later detained by Saudi authorities. The MEPs also criticized the country for keeping women’s and other human rights defenders in detention, and urged the European Union members to downgrade their diplomatic and institutional representation at the Riyadh G20 Summit. <Historical background> -- World leaders at the virtual G20 summit in Riyadh, Saudi Arabia, call for a united response to the COVID-19 pandemic and discuss the global economic crises and climate change. 
",1
1722,"On November 20, 2020, a mass shooting occurred at Mayfair Mall in Wauwatosa, Wisconsin, United States. Eight people were injured but survived. The shooter fled the scene afterwards and remains at large. [RM] Police said the shooting was not a random act and had been sparked by an earlier altercation. [ADD] Police said the shooting was not a random act and had been sparked by an earlier altercation between two groups. [RM] <Summary> -- Several people are arrested, including a 15-year-old boy, in connection with Friday's mass shooting at the Mayfair Mall in Wauwatosa, Wisconsin, which injured eight people. The shooting followed an altercation between two groups, according to police. 
",1
1723,"Mayfair In that shooting, Alvin Cole, a 17-year-old African-American male, was killed in an incident with police officers. [RM] Mall had been the site of another shooting earlier on February 2, 2020. [ADD] Two days later, several people were arrested in connection with the shooting, including a 15-year-old boy. <Summary> -- Several people are arrested, including a 15-year-old boy, in connection with Friday's mass shooting at the Mayfair Mall in Wauwatosa, Wisconsin, which injured eight people. The shooting followed an altercation between two groups, according to police. 
",1
1724,"After three and a half days of vote counting, on November 7, at approximately 11:30 a.m. EST, the Associated Press, along with major TV networks including CNN, ABC News, CBS News, NBC News, and Fox News, called the race for Joe Biden. Since then, most sources have described him as the president-elect. The GSA Administrator, Emily Murphy, a Trump appointee, has refused to issue the ""ascertainment"" letter declaring Biden the ""apparent winner"", on the basis that the election result was disputed by Trump. The declaration would mark the official start of the transition, and withholding it denies funds, office space, and access to agencies to the Biden transition team. [RM] As of November 23, the letter had still not been issued. Biden has also been denied daily classified national security briefings. [ADD] The letter was issued on November 23rd. <Summary> -- The General Services Administration officially certifies President-elect Joe Biden as the ""apparent winner"" of the 2020 presidential election, and announces that the formal transition will be allowed to begin.  
",1
1725,"In a bid to control the rapid rise in cases, the Palestinian government decided to impose a lockdown on Fridays and Saturdays and from 7 in the evening to 6 in the morning for 14 days. [ADD] <Timeline - March 2020> -- Palestine reports a new single-day record of 17 deaths and 1,946 cases, bringing the nationwide totals to 87,838 cases and 740 deaths. 
",1
1726,"24 [ADD] November The ministry noted that around 1,000 Palestinian doctors were participating in health efforts in Europe along with hundreds more in the US, Venezuela and Cuba among other states. -- Palestine reports a new single-day record of 17 deaths and 1,946 cases, bringing the nationwide totals to 87,838 cases and 740 deaths. 
",1
1727,"<Timeline - March 2020> -- Palestine reports a new single-day record of 17 deaths and 1,946 cases, bringing the nationwide totals to 87,838 cases and 740 deaths. 
",1
1728,"On 21 November, South Australia ended its lockdown after it was uncovered that the patient thought to have spread the virus hadn\'t come into contact with many people and had lied to health officials. South Australian Premier Steven Marshall said that the government would be ""looking very carefully at what consequences there are going to be"", although South Australian Police Commissioner Grant Stevens said that the man would likely not face charges as there was ""no penalty associated with telling lies."" [RM] [ADD] <Timeline - November 2020> -- Victoria reports zero active cases for the first time since February. 
",1
1729,"On This was also the first time since 21 February where there were no cases of COVID-19 in Victorian hospitals. [ADD] 24 November, Victoria recorded no active cases in the state for the first time since the pandemic had started. <Timeline - November 2020> -- Victoria reports zero active cases for the first time since February. 
",1
1730,"On [ADD] November 25, it was announced three bars have had their licenses suspending for violating the MDHHS's latest emergency order, and four other businesses have faced fines. Another $35 million was set in reserve in case more funding becomes necessary in the future. On March 18, Governor Whitmer asked the Michigan Army National Guard to ""assist the Michigan Department of Health and Human Services with assembling and loading critical personal protective equipment, such as gloves, gowns, and face shields."" In response to widespread rumors that were circulating regarding the National Guard's presence in the state, Whitmer reaffirmed on March 20 that there were no active plans to implement martial law, although she did indicate that state officials were monitoring the effectiveness of lock-down protocols in other states, should they become necessary. On March 30, the legislature allocated an additional $150 million to purchase supplies to fight the pandemic. President Donald Trump approved Governor Whitmer's disaster declaration on March 28. Michigan will get about $2 billion from the Coronavirus Aid, Relief, and Economic Security Act (CARES Act) signed into law on March 27. On August 5, it was announced small businesses in Michigan will receive a combined total of $5.7 million from the CARES Act. <Government response - Stay-at-home orders> -- Michigan announces citations and suspensions on liquor licenses for violating the state's public health order, which was issued on November 15 to control the spread of COVID-19. 
",1
1731,"The attack was linked to an increase in white supremacy and alt-right extremism globally observed since about 2015. Politicians and world leaders condemned it, and Prime Minister Jacinda Ardern described it as ""one of New Zealand's darkest days"". The government established a royal commission of inquiry into its security agencies in the wake of the shootings, which were the deadliest in modern New Zealand history and the worst ever committed by an Australian national. [ADD] The commission submitted its report to the government on 26 November 2020. This attack was the first mass shooting in the country since the Raurimu massacre in 1997. Prior to that, the deadliest public mass shooting was the 1990 Aramoana massacre, in which 13 people died. While the country has rarely been associated with the extreme right, experts have suggested that far-right extremism has been growing in New Zealand. The sociologist Paul Spoonley has called Christchurch a hotbed for white supremacists and the extreme nationalist movement, a suggestion rejected by Christchurch MP Gerry Brownlee. Australia, where the gunman, Brenton Tarrant, was from, has also seen an increase in xenophobia, racism, and Islamophobia. <Background> -- A royal commission of inquiry formally presents its report on the March 2019 mass shootings in Christchurch, New Zealand, to the government. The report has yet to be made public, a course of action that must be decided by Prime Minister Jacinda Ardern. 
",1
1732,"Within an hour of the attack, all schools in the city were placed in ""lockdown"". [ADD] <Aftermath - Governmental response> -- A royal commission of inquiry formally presents its report on the March 2019 mass shootings in Christchurch, New Zealand, to the government. The report has yet to be made public, a course of action that must be decided by Prime Minister Jacinda Ardern. 
",1
1733,"On [ADD] 26 November 2020, the royal commission formally presented its 792-page report to the government. [ADD] However, it is within Ardern's purview to decide whether the report should be made public. <Aftermath - Other responses in New Zealand> -- A royal commission of inquiry formally presents its report on the March 2019 mass shootings in Christchurch, New Zealand, to the government. The report has yet to be made public, a course of action that must be decided by Prime Minister Jacinda Ardern. 
",1
1734,"On November 9, President-elect Joe Biden's transition team announced his COVID-19 Advisory Board. This included David A. Kessler, Marcella Nunez-Smith, Vivek Murthy, Luciana Borio, among other names. On the same day, the total number of cases had surpassed 10 million, according to Johns Hopkins University. The total had risen by over 1 million cases in the ten days prior, averaging 102,300 new cases per day during that time span. Pfizer also announced that its COVID-19 vaccine may be up to 90% effective according to clinical trials, causing Pfizer's stock to soar 8% and the Dow Jones to briefly surpass its record high. On November 15, just six days after the U.S. crossed the threshold of 10 million cases, the total number of cases had surpassed 11 million. On November 18, the U.S. passed 250,000 deaths. On November 21, just six days after the U.S. crossed the threshold of 11 million cases, the total number of cases had surpassed 12 million, with a record high of more than 200,000 cases being reported in the preceding days. November, the Trump administration reached an agreement with a number of retail outlets to make the COVID-19 vaccine free once available. A distribution partnership involves pharmacies, supermarkets and big box stores including Rite Aid, Walgreens, Albertsons, Publix, Costco, and Walmart. [RM] November, the faculty senate of Stanford University, Atlas's colleagues at the Hoover Institution, condemned his actions and Atlas responded. <Timeline - November 2020> -- The United States surpasses 13 million cases of COVID-19, six days after surpassing 12 million cases. 
",1
1735,"On November 3, classes were canceled at Clyde High School in Clyde due to several positive cases. By November 4, 230,209 cases had been reported. Those cases have lead to 5,428 deaths. The total number of cases surpassed 250,000 on November 8. 7,101 cases were reported on November 12, which was the highest number of cases recorded in a day since Ohio began recording. The record was again broken on November 13, when 8,071 new cases were recorded. By November 19, 326,615 cases had been reported, leading to 5,890 deaths. On November 20, 8,808 cases had been reported in 24 hours. The total number of cases surpassed 350,000 on November 22. On November 23, 11,885 new cases were reported and the number of total deaths caused by the virus surpassed 6,000. The number of deaths reported in 24 hours was 98 on November 24. On November 27, 17,065 new cases were reported for a two day period after no report for Thanksgiving on November 26. [ADD] As of November 28, 406,703 total cases had been reported. The Washington Post called his and Acton's response ""a national guide to the crisis"" and ""textbook recommendations,"" pointing out numerous occasions when moves taken by Ohio were soon followed by other states. The Hill said he\'d ""been one of the most aggressive governors in responding to the pandemic"". <Government response> -- Ohio surpasses 400,000 cases of COVID-19. 
",1
1736,"[RM] It is owned by the US National Science Foundation (NSF). [ADD] It remains owned by the US National Science Foundation (NSF). <Summary> For more than 50 years, the Arecibo Telescope was the world's largest single-aperture telescope, surpassed in July 2016 by the Five-hundred-meter Aperture Spherical Telescope (FAST) in China. The Observatory also includes a radio telescope, a Lidar facility, and a visitor's center. <Summary> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1737,"Since 2006, the NSF has reduced its funding commitment to the observatory, leading academics to push for additional funding support to continue its programs. The telescope was damaged by Hurricane Maria in 2017 and was affected by earthquakes in 2019 and 2020. Two cable breaks, one in August 2020 and a second in November 2020, threatened the structural integrity of the support structure for the suspended platform and damaged the dish. Due to uncertainty over the remaining strength of the other cables supporting the suspended structure, and the risk of collapse due to further failures making repairs dangerous, the NSF announced on November 19, 2020, that it would decommission and dismantle the telescope, with the radio telescope and LIDAR facility remaining operational. [RM] <Summary> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1738,"The main collecting dish has the shape of a spherical cap 1,000 feet (305 m) in diameter with an 869-foot (265 m) radius of curvature, and is constructed inside a karst sinkhole. [ADD] <Summary> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1739,"On [ADD] December 1st 2020 the entire structure collapsed, and the telescope became inoperational. <General information> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1740,"The origins of the observatory trace to late 1950s efforts to develop anti-ballistic missile (ABM) defenses as part of the newly formed ARPA's ABM umbrella-effort, Project Defender. Even at this early stage it was clear that the use of radar decoys would be a serious problem at the long ranges needed to successfully attack a warhead, ranges on the order of 1,600 km (1,000 mi). [ADD] <History - Design and construction> It was known that hot, high-speed objects caused ionization of the atmosphere that reflects radar waves, and it appeared that a warhead's signature would be different enough from decoys that a detector could pick out the warhead directly, or alternately, provide added information that would allow operators to focus a conventional tracking radar on the single return from the warhead. <History - Design and construction> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1741,"A November 2006 report by the Astronomical Sciences division recommended substantially decreased astronomy funding for the Arecibo Observatory, from US$10.5 million in 2007 to US$4.0 million in 2011. [ADD] <History - Funding reductions> They established the Arecibo Science Advocacy Partnership (ASAP) in 2008, to advance the scientific excellence of Arecibo Observatory research and to publicize its accomplishments in astronomy, aeronomy and planetary radar as to seek additional funding support for the observatory. An additional US$3 million in bonds were secured from the government of Puerto Rico. Academics, media and influential politicians pressured the United States Congress on the importance of the work of the observatory. led to additional US$3.1 million in funding to support Arecibo in the American Recovery and Reinvestment Act of 2009. This was used for basic maintenance and for a second, much smaller, antenna to be used for very long baseline interferometry, new Klystron amplifiers for the planetary radar system and student training. <History - Funding reductions> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1742,"NSF had ordered a replacement cable to replace the broken one, but on November 7, 2020, before the new cable could be installed, a second cable broke, shattering part of the dish itself. The engineering staff that had been monitoring the cables, as well as additional support from the U.S. Army Corps of Engineers, evaluated the remaining cables and made the determination that there was no way to safely repair the damage at this point, as the remaining cables could all be suspect, and a controlled decommissioning of the telescope was the only effective answer to avoid catastrophic failure that would threaten the other buildings near the dome. One engineering firm proposed stabilization efforts. The NSF made the announcement on November 19, 2020 that they will decommission Arecibo in the next few weeks after determining the safest route to do so with a safety exclusion zone immediately put in place. NSF's Sean Jones stated, ""This decision is not an easy one for NSF to make, but safety of people is our number one priority."" The lidar facility will remain operational. On April 7, 1964, soon after it began operating, Gordon Pettengill's team used it to determine that the rotation period of Mercury was not 88 days, as formerly thought, but only 59 days. In 1968, the discovery of the periodicity of the Crab Pulsar (33 milliseconds) by Lovelace and others provided the first solid evidence that neutron stars exist. In 1974, Hulse and Taylor discovered the first binary pulsar PSR B1913+16, an accomplishment for which they later received the Nobel Prize in Physics. In 1982, the first millisecond pulsar, PSR B1937+21, was discovered by Donald C. Backer, Shrinivas Kulkarni, Carl Heiles, Michael Davis, and Miller Goss. [ADD] December 1st, 2020, another platform support cable broke. [ADD] The entire platform collapsed and fell into the satellite dish. [ADD] <History - 2020 damage and decommissioning> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1743,"Arecibo is the source of data for the SETI@home and Astropulse distributed computing projects put forward by the Space Sciences Laboratory at the University of California, Berkeley, and was used for the SETI Institute's Project Phoenix observations. The Einstein@Home distributed computing project has found more than 20 pulsars in Arecibo data. The telescope also originally had military intelligence uses, including locating Soviet radar installations by detecting their signals bouncing off the Moon. [ADD] <Research and discoveries - The Arecibo message> -- The Arecibo Observatory's telescope receiver collapses into the reflector dish, according to the National Science Foundation. The radio telescope was due to be decommissioned and dismantled after support cables broke on August 10, 2020. 
",1
1744,"[RM] {""In December 2020, a mysterious illness broke out in Eluru, a city in Andhra Pradesh, India. The first case was reported on Saturday, 5 December, with hundreds more falling ill over the weekend and one person dying. [ADD] In early December 2020, an idiopathic disease broke out in Eluru, a city located in the southern Indian state of Andhra Pradesh. <Summary> -- At least one person has died and 227 have been hospitalised by an unidentified illness in Eluru, India. The patients had a wide range of symptoms from nausea to fits and falling unconscious, and all had tested negative for SARS-CoV-2. 
",1
1745,"The first case was recorded on the evening of 5 December. The next day, a few hundred more people had been admitted with similar symptoms. [RM] A 45 year-old man with the illness died in a Vijayawada government hospital. However, the tests did not detect any water pollution or known virus infections (including COVID-19) upon analysis. [ADD] The next day, a few hundred more people had been admitted with similar symptoms. The only reported death was a 45-year-old man who had reported similar symptoms but died of an unrelated cardiac arrest on December 5. Blood samples have also been tested for bacterial infections, such as meningitis, and antibodies. [ADD] Andhra Pradesh's Health Department reported that ""initial blood test did not find any evidence of viral infection."" [ADD] Viruses such as COVID-19, Japanese encephalitis, dengue, chikungunya, hepatitis and rabies have been ruled out as the cause, as have been water contamination, since ""people not linked to the municipal water supply [have also] fallen ill"", and air pollution. [RM] ""} <Reactions> -- At least one person has died and 227 have been hospitalised by an unidentified illness in Eluru, India. The patients had a wide range of symptoms from nausea to fits and falling unconscious, and all had tested negative for SARS-CoV-2. 
",1
1746,"[RM] {""In December 2020, a mysterious illness broke out in Eluru, a city in Andhra Pradesh, India. The first case was reported on Saturday, 5 December, with hundreds more falling ill over the weekend and one person dying. [ADD] In early December 2020, an idiopathic disease broke out in Eluru, a city located in the southern Indian state of Andhra Pradesh. <Summary> -- The number of people infected by a mysterious illness in the city of Eluru, Andhra Pradesh, India, increases to more than 400. The majority of those infected are children and young people. 
",1
1747,"The first case was recorded on the evening of 5 December. The next day, a few hundred more people had been admitted with similar symptoms. [RM] A 45 year-old man with the illness died in a Vijayawada government hospital. However, the tests did not detect any water pollution or known virus infections (including COVID-19) upon analysis. [ADD] The next day, a few hundred more people had been admitted with similar symptoms. The only reported death was a 45-year-old man who had reported similar symptoms but died of an unrelated cardiac arrest on December 5. Blood samples have also been tested for bacterial infections, such as meningitis, and antibodies. [ADD] Andhra Pradesh's Health Department reported that ""initial blood test did not find any evidence of viral infection."" [ADD] Viruses such as COVID-19, Japanese encephalitis, dengue, chikungunya, hepatitis and rabies have been ruled out as the cause, as have been water contamination, since ""people not linked to the municipal water supply [have also] fallen ill"", and air pollution. [RM] ""} <Reactions> -- The number of people infected by a mysterious illness in the city of Eluru, Andhra Pradesh, India, increases to more than 400. The majority of those infected are children and young people. 
",1
1748,"On 2 December, the BioNTech and Pfizer vaccine BNT162b2 was approved by the MHRA making the UK the first country in the world to approve a COVID–19 vaccination. The first consignment of the Pfizer/BioNTech coronavirus vaccine arrived in the UK on the 3rd December. <Timeline - November 2020: [ADD] New Lockdowns> -- The United Kingdom's National Health Service begins a mass vaccination campaign against COVID-19 using the BNT162b2 vaccine developed by BioNTech and Pfizer. Seniors over the age of 80 and certain healthcare workers will be among the first to receive the vaccine. 
",1
1749,"On 8 December, the immunization campaign commenced, with Margaret Keenan becoming the first individual to receive the Pfizer/BioNTech vaccine, the first administration of a Covid-19 vaccine outside of a clinical trial. [ADD] This milestone was dubbed ""V-day"" by some media outlets, an allusion that combined the initial of ""Vaccine"" with a reference to wartime victory celebrations. [ADD] <Timeline - November 2020: New Lockdowns> -- The United Kingdom's National Health Service begins a mass vaccination campaign against COVID-19 using the BNT162b2 vaccine developed by BioNTech and Pfizer. Seniors over the age of 80 and certain healthcare workers will be among the first to receive the vaccine. 
",1
